time,A
0.0,0.053784860883885094
1.009009009009009,0.26727057663364234
2.018018018018018,0.09902206798054233
2.978978978978979,0.20588214283429299
3.987987987987988,0.36877884113568793
4.996996996996997,0.20434717235156508
6.006006006006006,0.18763137105096556
7.015015015015015,0.12230561576471004
7.975975975975976,0.3341481194657377
8.984984984984985,0.14902206602100398
9.993993993993994,0.01554822623257858
11.003003003003004,4.816408273142338
12.012012012012011,3.659044395539585
13.02102102102102,3.923000882517904
13.981981981981981,3.6541763643776175
14.99099099099099,2.7940045050911597
16.0,3.1069346727317635
17.00900900900901,2.4938263967065977
18.01801801801802,2.0661018716139297
18.97897897897898,1.8750471518858451
19.98798798798799,1.98119125224695
20.996996996996998,1.8468141057733547
22.006006006006007,1.808259249243271
23.015015015015013,0.9878405281466839
23.975975975975977,1.4828980456975545
24.984984984984983,0.8470814103238261
25.993993993993993,0.6295563328847841
27.003003003003002,0.670573236924266
28.01201201201201,0.7027115398278653
29.02102102102102,1.3154337140791967
29.98198198198198,1.0517193909252702
30.99099099099099,0.6240686557878409
32.0,0.38064283886275896
33.009009009009006,0.21143530581695558
34.01801801801802,0.6546723674632107
34.97897897897898,0.19804330917372104
35.987987987987985,0.5489067610156363
36.996996996997,0.6231014368175307
38.006006006006004,0.19956729354211694
39.01501501501502,0.17960570673651893
39.97597597597598,0.44789361723413573
40.98498498498498,0.20175250073796652
41.993993993993996,0.33961085733990626
43.003003003003,0.10631676445683313
44.012012012012015,0.037005813170305074
45.02102102102102,0.041682631936473716
45.98198198198198,0.16102356365383974
46.99099099099099,0.1503385307971638
48.0,0.3193275953057862
