time,A
0.0,0.26706718153198067
1.009009009009009,0.11988851280597351
2.018018018018018,0.05256113581868198
2.978978978978979,0.019211214517229704
3.987987987987988,0.22277879978817697
4.996996996996997,0.10742117427899589
6.006006006006006,9.271557527072506
7.015015015015015,8.058488136863932
7.975975975975976,7.387105032713881
8.984984984984985,6.6102354733148045
9.993993993993994,5.845007515580789
11.003003003003004,5.337518543266781
12.012012012012011,5.404665829933553
13.02102102102102,4.417852876025298
13.981981981981981,3.9804902555662296
14.99099099099099,3.566088184424454
16.0,3.466184531790107
17.00900900900901,3.5328632448599904
18.01801801801802,2.6433229886437335
18.97897897897898,2.4835791138335193
19.98798798798799,2.1853263574345863
20.996996996996998,1.5794540906864865
22.006006006006007,1.9267528913649814
23.015015015015013,1.649286059292801
23.975975975975977,1.4154475308028114
24.984984984984983,1.217669176633207
25.993993993993993,1.1478948581212056
27.003003003003002,1.3641939647091685
28.01201201201201,1.2893551030616361
29.02102102102102,1.4626259004414863
29.98198198198198,0.7661295015984169
30.99099099099099,0.4075486341298997
32.0,0.3983076782303456
33.009009009009006,0.24581642653115499
34.01801801801802,0.5675970174121027
34.97897897897898,0.6444207593924944
35.987987987987985,0.6903503636030698
36.996996996997,0.2832356002376544
38.006006006006004,0.38554112522909495
39.01501501501502,0.4374851564336132
39.97597597597598,0.4670482537682209
40.98498498498498,0.19278051031625065
41.993993993993996,0.08541302813347679
43.003003003003,0.12848514613136183
44.012012012012015,0.09794270007808324
45.02102102102102,0.1590078407767736
45.98198198198198,0.34211586731793087
46.99099099099099,0.5239675232993779
48.0,0.21832902529579915
